2.748114764690399170e-01,5.324504338204860687e-03,7.389469146728515625e-01,9.990840554237365723e-01,-1.871678978204727173e-02,3.274483606219291687e-02,2.110697887837886810e-02,4.085061848163604736e-01,1.064562126994132996e-01,2.469871491193771362e-01,1.303556859493255615e-01,-3.346873819828033447e-01,-1.801962703466415405e-01,-5.775808095932006836e-01,-8.558266609907150269e-02,-1.693984270095825195e-01,5.142942070960998535e-01,-1.138426512479782104e-01,6.377302110195159912e-02,-1.813258677721023560e-01,2.721974998712539673e-02,1.900719106197357178e-01,-2.146106772124767303e-02,3.066948354244232178e-01,-5.270724296569824219e-01,1.040265917778015137e+00,2.697846889495849609e-01,-4.747286066412925720e-02,2.053089439868927002e-01,1.496289223432540894e-01,-2.460179328918457031e-01,5.030159950256347656e-01,1.203112602233886719e+00,-2.137607932090759277e-01,-6.316229701042175293e-02,-8.674558997154235840e-02
3.062424361705780029e-01,-2.636407501995563507e-03,7.406716346740722656e-01,9.989618659019470215e-01,-2.231625840067863464e-02,2.991539426147937775e-02,2.537118643522262573e-02,3.941488862037658691e-01,1.462102979421615601e-01,2.373224794864654541e-01,2.651866376399993896e-01,-2.942043542861938477e-01,-1.750308275222778320e-01,-5.495033860206604004e-01,-7.742580771446228027e-02,-1.862763911485671997e-01,5.741969347000122070e-01,-1.583623588085174561e-01,4.294139146804809570e-02,-1.882349550724029541e-01,3.243652358651161194e-02,1.780221015214920044e-01,-1.249134307727217674e-03,3.069058954715728760e-01,-5.317898392677307129e-01,1.054610490798950195e+00,2.636535763740539551e-01,-4.856825619935989380e-02,2.025859504938125610e-01,1.600805222988128662e-01,-2.348374724388122559e-01,4.997271597385406494e-01,1.207571029663085938e+00,-2.166992425918579102e-01,-6.135267019271850586e-02,-8.125921338796615601e-02
3.382002413272857666e-01,-1.107484661042690277e-02,7.439247965812683105e-01,9.989007711410522461e-01,-2.738911658525466919e-02,2.646494284272193909e-02,2.887848392128944397e-02,3.344967663288116455e-01,1.989808231592178345e-01,2.235714346170425415e-01,4.891126155853271484e-01,-2.391939610242843628e-01,-1.444433629512786865e-01,-5.045346021652221680e-01,-6.076834350824356079e-02,-2.050016820430755615e-01,6.056784391403198242e-01,-2.131065279245376587e-01,1.684989593923091888e-02,-1.875328868627548218e-01,4.074493423104286194e-02,1.695059537887573242e-01,1.744273491203784943e-02,3.083081245422363281e-01,-5.349886417388916016e-01,1.063281536102294922e+00,2.650150954723358154e-01,-4.947154968976974487e-02,1.989288479089736938e-01,1.595819294452667236e-01,-2.197899967432022095e-01,5.003610849380493164e-01,1.217289924621582031e+00,-2.151772677898406982e-01,-6.140236556529998779e-02,-7.281153649091720581e-02
3.684537410736083984e-01,-1.867623254656791687e-02,7.478923797607421875e-01,9.987174272537231445e-01,-3.336799144744873047e-02,2.258909121155738831e-02,3.083178028464317322e-02,2.483122944831848145e-01,2.627122104167938232e-01,2.168325930833816528e-01,7.495366334915161133e-01,-1.481153219938278198e-01,-8.796325325965881348e-02,-4.428837001323699951e-01,-3.566899895668029785e-02,-2.206798195838928223e-01,5.998062491416931152e-01,-2.547149658203125000e-01,-3.138627216685563326e-04,-1.775541156530380249e-01,5.200970172882080078e-02,1.690268665552139282e-01,2.890910208225250244e-02,3.101235926151275635e-01,-5.371953248977661133e-01,1.065619707107543945e+00,2.714782953262329102e-01,-5.091384053230285645e-02,1.945182532072067261e-01,1.495960205793380737e-01,-2.081063091754913330e-01,5.097709298133850098e-01,1.228253841400146484e+00,-2.114965468645095825e-01,-6.217117235064506531e-02,-6.653223186731338501e-02
3.980926275253295898e-01,-2.504960075020790100e-02,7.518003582954406738e-01,9.983506798744201660e-01,-4.224496707320213318e-02,1.776764728128910065e-02,3.208110854029655457e-02,1.480651050806045532e-01,3.538225889205932617e-01,2.222703844308853149e-01,1.013321399688720703e+00,-5.625537410378456116e-02,8.201446034945547581e-04,-3.645772337913513184e-01,8.777980692684650421e-04,-2.380511015653610229e-01,5.612418651580810547e-01,-2.827178835868835449e-01,-1.549425814300775528e-02,-1.602931618690490723e-01,7.086049020290374756e-02,1.794871687889099121e-01,2.986694872379302979e-02,3.118832409381866455e-01,-5.407261848449707031e-01,1.066947340965270996e+00,2.789403498172760010e-01,-5.089625343680381775e-02,1.910600364208221436e-01,1.296806782484054565e-01,-2.025256454944610596e-01,5.337545871734619141e-01,1.236214876174926758e+00,-2.055451720952987671e-01,-6.728199124336242676e-02,-6.495125591754913330e-02
4.272793233394622803e-01,-3.001844882965087891e-02,7.554661035537719727e-01,9.980449676513671875e-01,-5.218026041984558105e-02,1.293804496526718140e-02,3.167814388871192932e-02,4.525614157319068909e-02,4.302415251731872559e-01,2.183163166046142578e-01,1.220169305801391602e+00,-6.989663839340209961e-02,6.188401579856872559e-02,-2.739506363868713379e-01,4.345853254199028015e-02,-2.505023181438446045e-01,4.924687445163726807e-01,-2.927504181861877441e-01,-2.900313772261142731e-02,-1.388056874275207520e-01,9.504160284996032715e-02,1.925996243953704834e-01,2.977410703897476196e-02,3.119261860847473145e-01,-5.423890352249145508e-01,1.067514657974243164e+00,2.845754921436309814e-01,-5.288507416844367981e-02,1.963356882333755493e-01,9.321828186511993408e-02,-2.084034383296966553e-01,5.692832469940185547e-01,1.242246150970458984e+00,-2.055526971817016602e-01,-7.240040600299835205e-02,-6.854744255542755127e-02
4.575099349021911621e-01,-3.400740772485733032e-02,7.611758112907409668e-01,9.980449676513671875e-01,-5.387730523943901062e-02,6.814928725361824036e-03,3.025629557669162750e-02,-5.795787274837493896e-02,4.172360599040985107e-01,1.792261749505996704e-01,1.339665889739990234e+00,-1.318009197711944580e-01,6.468358635902404785e-02,-1.715027242898941040e-01,7.102502882480621338e-02,-2.443260550498962402e-01,4.041201472282409668e-01,-2.941815555095672607e-01,-3.676522523164749146e-02,-1.129056438803672791e-01,1.019457131624221802e-01,2.043731361627578735e-01,3.660310432314872742e-02,3.063629865646362305e-01,-5.332159996032714844e-01,1.069652199745178223e+00,2.830603122711181641e-01,-5.769328027963638306e-02,2.029014825820922852e-01,4.491535201668739319e-02,-2.188006788492202759e-01,5.926424264907836914e-01,1.249251365661621094e+00,-2.166563570499420166e-01,-6.749228388071060181e-02,-7.916714251041412354e-02
4.886568784713745117e-01,-3.682047873735427856e-02,7.667754888534545898e-01,9.985340833663940430e-01,-4.694381728768348694e-02,4.106819687876850367e-05,2.726164273917675018e-02,-1.539089679718017578e-01,3.547784090042114258e-01,1.472228318452835083e-01,1.385231852531433105e+00,-1.773987263441085815e-01,5.082372948527336121e-02,-6.525493413209915161e-02,7.838243246078491211e-02,-2.262911200523376465e-01,3.102090060710906982e-01,-2.921009957790374756e-01,-3.426320478320121765e-02,-8.498781919479370117e-02,9.006791561841964722e-02,2.141644507646560669e-01,4.783486202359199524e-02,2.966989576816558838e-01,-5.190267562866210938e-01,1.075680017471313477e+00,2.740515470504760742e-01,-5.884686857461929321e-02,2.008035928010940552e-01,-5.527751054614782333e-03,-2.286684066057205200e-01,5.926643610000610352e-01,1.248771786689758301e+00,-2.233291864395141602e-01,-5.622743442654609680e-02,-9.489282220602035522e-02
5.194335579872131348e-01,-3.920325636863708496e-02,7.706471681594848633e-01,9.991451501846313477e-01,-3.555285185575485229e-02,-5.247787572443485260e-03,2.212126553058624268e-02,-2.395431250333786011e-01,2.867884635925292969e-01,1.386066079139709473e-01,1.368109583854675293e+00,-2.098692655563354492e-01,3.965708240866661072e-02,3.130963817238807678e-02,7.121279090642929077e-02,-2.051508426666259766e-01,2.243819534778594971e-01,-2.861687839031219482e-01,-2.807840704917907715e-02,-5.625326931476593018e-02,6.864710897207260132e-02,2.215633541345596313e-01,6.284346431493759155e-02,2.868890464305877686e-01,-5.027235746383666992e-01,1.077671647071838379e+00,2.626719772815704346e-01,-5.860120803117752075e-02,1.918148696422576904e-01,-5.377721413969993591e-02,-2.392287850379943848e-01,5.685557126998901367e-01,1.228916645050048828e+00,-2.179339975118637085e-01,-4.873625934123992920e-02,-1.127727180719375610e-01
5.490856766700744629e-01,-4.149300977587699890e-02,7.720637321472167969e-01,9.995726943016052246e-01,-2.466111071407794952e-02,-8.145951665937900543e-03,1.567747630178928375e-02,-3.164196610450744629e-01,2.403523772954940796e-01,1.513540595769882202e-01,1.298730015754699707e+00,-2.382157146930694580e-01,4.021462425589561462e-02,1.092415526509284973e-01,5.920855700969696045e-02,-1.875437945127487183e-01,1.616879403591156006e-01,-2.842732667922973633e-01,-2.236824855208396912e-02,-2.944502979516983032e-02,4.852008447051048279e-02,2.274925410747528076e-01,8.035074919462203979e-02,2.792360484600067139e-01,-4.878314435482025146e-01,1.071666240692138672e+00,2.558456659317016602e-01,-6.034826114773750305e-02,1.814247071743011475e-01,-9.887890517711639404e-02,-2.518904209136962891e-01,5.335593819618225098e-01,1.191183924674987793e+00,-2.019704431295394897e-01,-5.193673446774482727e-02,-1.312057226896286011e-01
